-22400,-15897,356092800,356092800
-22998,-12787,294280018,294075426
-8154,-6881,56107674,56107674
-30176,-2873,86695648,86695648
-30066,-21269,639473754,639473754
20443,-10932,-223482876,-223482876
-19754,-19263,380213094,380521302
-8258,27434,-226549972,-226549972
9953,22429,223235837,223235837
-5872,29464,-173012608,-173012608
29006,-19666,-570431996,-570431996
-10312,26683,-275155096,-275155096
-8198,-24514,200965772,200965772
-10510,-31139,327270890,327270890
31289,-16760,-524403640,-524403640
-11828,-13328,157430336,157643584
4431,27060,119902860,119902860
30657,-3470,-106379790,-106379790
11588,-17740,-205571120,-205571120
12117,30480,369326160,369326160
7608,-28617,-217718136,-217718136
10745,-27365,-294036925,-294036925
-4681,-31119,145668039,145668039
20000,18730,374600000,374600000
26429,-2080,-54974400,-54972320
20435,19832,405564400,405266920
5744,93,534192,534192
-27747,8557,-237422522,-237431079
18489,32024,592091736,592091736
18732,-58,-1085528,-1086456
2879,2511,7229169,7229169
23157,-8099,-187548543,-187548543
10222,229,2340838,2340838
30148,-31739,-956867372,-956867372
11167,-32358,-361341786,-361341786
633,26221,16597893,16597893
24682,25886,638918252,638918252
13283,-15481,-205618642,-205634123
-10541,18603,-195815178,-196094223
-3848,-27278,104965744,104965744
21971,-31116,-684116376,-683649636
-6820,-26291,179304620,179304620
27489,16006,439988934,439988934
32626,18685,609616810,609616810
25876,18536,479637536,479637536
-5394,-6827,36824838,36824838
19948,17320,345499360,345499360
4776,26003,124190328,124190328
-4121,-30447,125472087,125472087
-24052,-30530,734307560,734307560
-9873,14274,-140927202,-140927202
2066,-14143,-29219438,-29219438
21568,10452,225428736,225428736
27897,25297,705710409,705710409
28377,-1059,-30051243,-30051243
-15949,21011,-335125450,-335104439
-2793,2029,-5666997,-5666997
-21167,21222,-449206074,-449206074
28678,27734,795355652,795355652
-25528,-7443,190004904,190004904
12435,1504,18700736,18702240
-17177,15146,-260162842,-260162842
15902,27836,442648072,442648072
-1060,23362,-24763720,-24763720
26521,201,5330721,5330721
270,-1462,-394740,-394740
14153,-8815,-124758695,-124758695
15551,-26327,-409411177,-409411177
-1871,-9079,16986809,16986809
-10186,29175,-297643350,-297176550
-17965,-25109,450706550,451083185
-16171,32600,-526653000,-527174600
17492,30678,536619576,536619576
-23566,32333,-761959478,-761959478
9887,-29971,-296323277,-296323277
-5815,-5517,32081355,32081355
-21863,-20181,441217203,441217203
-16548,541,-8952468,-8952468
-8440,-30933,261074520,261074520
4770,-16562,-79000740,-79000740
-29125,27029,-787219625,-787219625
-28715,-9202,264088198,264235430
16918,29672,501990896,501990896
-24266,-9221,223904322,223756786
19210,-32414,-622672940,-622672940
29226,-3925,-114649250,-114712050
-19679,11827,-232743533,-232743533
-3591,7107,-25521237,-25521237
17327,-10572,-183181044,-183181044
-14313,6469,-92590797,-92590797
-29246,-26136,764373456,764373456
26040,25602,666676080,666676080
-10529,19946,-210011434,-210011434
-4055,14780,-60169380,-59932900
12599,-28528,-358967824,-359424272
23202,-27176,-630537552,-630537552
26078,-15884,-414222952,-414222952
19971,12583,251282510,251295093
282,-2020,-569640,-569640
13380,-30015,-401600700,-401600700
20081,5246,105344926,105344926
15613,-8360,-130533040,-130524680
23419,-20599,-482407981,-482407981
20949,10256,215017040,214852944
-3549,9730,-34541500,-34531770
7981,9541,76003606,76146721
-24483,-27302,668407564,668434866
4335,19777,85733295,85733295
-19722,-9801,193295322,193295322
21700,-8112,-176030400,-176030400
12945,-29702,-384492390,-384492390
-11619,-9932,115389976,115399908
-4760,2398,-11414480,-11414480
15828,-3477,-55089588,-55033956
28655,28669,821510195,821510195
-1840,-21951,40038624,40389840
995,-26383,-26224702,-26251085
13939,15651,218143638,218159289
-19213,8250,-158515500,-158507250
-7628,-23248,177707712,177335744
21380,26165,559407700,559407700
-23234,-24703,573949502,573949502
26552,-31796,-844247392,-844247392
-5024,-22767,114381408,114381408
15433,21540,332426820,332426820
-6598,-2344,15465712,15465712
-7598,30196,-229429208,-229429208
31849,-28685,-913588565,-913588565
9371,16451,154162321,154162321
23067,9832,226794744,226794744
-30073,-10798,324728254,324728254
-4647,15479,-71930913,-71930913
25655,3530,90505670,90562150
25059,3557,89131306,89134863
-16655,-32245,537040475,537040475
-23557,-28082,661527674,661527674
24701,-26953,-665793006,-665766053
23271,-30496,-709672416,-709672416
-8847,24643,-218016621,-218016621
-1131,28554,-32294574,-32294574
30745,-16196,-497946020,-497946020
-22223,32523,-723278997,-722758629
17678,20092,355186376,355186376
21753,-19751,-429643503,-429643503
2572,26636,68507792,68507792
-22460,-13981,314013260,314013260
22831,10842,247360230,247533702
4723,15511,73242942,73258453
30746,28688,882041248,882041248
-17345,18996,-329485620,-329485620
30263,-11206,-338947882,-339127178
-27867,-4404,122726268,122726268
8339,-18450,-153836100,-153854550
17248,-7163,-123547424,-123547424
383,11833,4532039,4532039
13873,-22019,-305117283,-305469587
25984,7423,192879232,192879232
-25628,30041,-769890748,-769890748
22194,6414,142352316,142352316
23635,18150,428957100,428975250
-23764,-32488,772564640,772044832
9809,-8872,-87025448,-87025448
-10617,28875,-306565875,-306565875
26575,-20721,-550992111,-550660575
15377,-15169,-233253713,-233253713
17936,-1189,-21325904,-21325904
-7973,6011,-47925703,-47925703
-19769,-17338,342754922,342754922
-28640,-14539,416396960,416396960
22648,-20663,-467975624,-467975624
-10704,-4703,50416160,50340912
-23570,20722,-488417540,-488417540
367,26728,9809176,9809176
-17365,-9496,165049976,164898040
5763,-11623,-66971726,-66983349
-27240,19792,-539134080,-539134080
-5565,-30529,169924414,169893885
-11042,24575,-271357150,-271357150
907,-22828,-20704996,-20704996
-5327,-28798,153867714,153406946
-20869,1742,-36353798,-36353798
375,6492,2434500,2434500
-1456,18938,-27573728,-27573728
782,-1908,-1492056,-1492056
-20391,-14624,298197984,298197984
-24938,-5442,135712596,135712596
23595,-25882,-610271678,-610685790
16029,26666,427455980,427429314
19121,-23960,-458139160,-458139160
4465,-19558,-87326470,-87326470
-30434,32134,-977966156,-977966156
-767,-15995,12268165,12268165
-8079,-32431,262010049,262010049
-19171,21188,-406173960,-406195148
-7795,-13155,102530070,102543225
-24583,-7988,196369004,196369004
-11379,15147,-172342566,-172357713
-5586,-22285,124840570,124484010
-15522,27486,-426637692,-426637692
-31428,-22614,710712792,710712792
32585,-18885,-615367725,-615367725
5306,-27604,-146466824,-146466824
-28560,14571,-416147760,-416147760
2602,-3428,-8864808,-8919656
18406,-12693,-233627358,-233627358
-27971,-2044,57170680,57172724
-21897,6071,-132936687,-132936687
-26660,-22740,606248400,606248400
-30292,26646,-807160632,-807160632
-15653,-19252,301351556,301351556
28217,-7483,-211147811,-211147811
-31845,-24317,774374865,774374865
-22700,24252,-550520400,-550520400
1413,-22636,-31984668,-31984668
15397,31938,491749386,491749386
13743,-15390,-211504770,-211504770
-44,-26742,748776,1176648
-17798,-20203,359572994,359572994
30291,-14581,-441658490,-441673071
2198,-5510,-12110980,-12110980
-3191,-5167,16487897,16487897
17578,-20105,-353405690,-353405690
31707,-24955,-791248185,-791248185
24212,-1501,-36342212,-36342212
-7995,16718,-133660410,-133660410
122,-30987,-3780414,-3780414
-21616,-6558,141757728,141757728
-26201,-11406,298848606,298848606
10679,29278,312659762,312659762
20583,5994,123374502,123374502
26143,32445,848209635,848209635
5595,20398,114126810,114126810
12213,26121,319015773,319015773
-28153,15028,-423083284,-423083284
3461,17688,61218168,61218168
13819,21804,301309476,301309476
19947,-2059,-41070873,-41070873
10095,-10247,-103443465,-103443465
-529,6335,-3351215,-3351215
22183,-16254,-360562482,-360562482
-6300,1585,-9985500,-9985500
28406,-13355,-379362130,-379362130
-26130,-8957,234046410,234046410
-8766,29342,-257211972,-257211972
23667,30440,720393040,720423480
-13485,-2727,36776322,36773595
15900,29018,461386200,461386200
9291,19906,184946646,184946646
3457,9708,33560556,33560556
-26586,14328,-380924208,-380924208
20492,-19617,-401991564,-401991564
-28532,11602,-331028264,-331028264
22839,-3544,-80884712,-80941416
14553,28235,410903955,410903955
11951,-32080,-383388080,-383388080
32430,-2923,-94792890,-94792890
-25080,-16657,417757560,417757560
3553,32185,114353305,114353305
13830,-15697,-217089510,-217089510
20907,-32188,-672954516,-672954516
16670,27431,457274770,457274770
29795,17148,510907512,510924660
-14268,21023,-299956164,-299956164
25765,-18170,-468150050,-468150050
-25438,-11169,284117022,284117022
-12744,-24180,308149920,308149920
17991,4257,76587687,76587687
7315,30405,222382170,222412575
5484,-8267,-45336228,-45336228
31820,30180,960327600,960327600
4464,-9192,-41033088,-41033088
-10663,-26396,281460548,281460548
1544,26287,40587128,40587128
-8857,-24410,216199370,216199370
-32031,-26138,837226278,837226278
-2760,1368,-3775680,-3775680
-11483,20450,-234827350,-234827350
20297,678,13761366,13761366
537,9224,4953288,4953288
-10845,-26977,292592542,292565565
-8866,30085,-266733610,-266733610
13363,31698,423041508,423580374
-4884,24090,-117655560,-117655560
-10127,11925,-120764475,-120764475
32358,-17442,-564388236,-564388236
-4409,-4878,21507102,21507102
-24354,9776,-238084704,-238084704
24688,-20947,-517139536,-517139536
7573,-110,-833030,-833030
-9653,12889,-124417517,-124417517
-32285,24478,-790296708,-790272230
-14249,-3066,43687434,43687434
6094,9175,56059250,55912450
22861,12643,289044266,289031623
-5005,-6261,31342566,31336305
30491,-7194,-219352254,-219352254
-13618,1147,-15601494,-15619846
-13658,-14623,199720934,199720934
16649,-25220,-419887780,-419887780
-15198,22283,-338657034,-338657034
-25641,-30757,788148125,788640237
-28451,-11681,332324450,332336131
-7425,25002,-185639850,-185639850
6356,13158,83842776,83632248
-6730,-31056,209006880,209006880
2536,13897,35242792,35242792
11974,5445,65198430,65198430
-12530,22451,-281311030,-281311030
2615,-6214,-16150186,-16249610
-27823,-12041,335016743,335016743
-31358,-26475,830203050,830203050
18425,-24467,-450804475,-450804475
27368,-31404,-859464672,-859464672
-27974,-32627,912707698,912707698
17927,-13581,-243466587,-243466587
-7241,-3674,26603434,26603434
26438,17120,452618560,452618560
25277,10696,270373488,270362792
-10960,-30035,329664160,329183600
124,10686,1325064,1325064
23627,-488,-11529976,-11529976
26161,-22109,-578039805,-578393549
-29282,-17724,518994168,518994168
892,9980,8902160,8902160
-20650,-26053,537994450,537994450
-50,-8228,279752,411400
-12592,14986,-188463936,-188703712
17984,-13312,-239403008,-239403008
-17802,-2787,49614174,49614174
-30676,-21410,657115720,656773160
-605,-5855,3548130,3542275
11867,-1760,-20885920,-20885920
-8169,-4585,37454865,37454865
25643,-3706,-94973662,-95032958
29732,-23333,-693736756,-693736756
6522,-29540,-192659880,-192659880
-31732,26323,-835281436,-835281436
-2638,-29876,78812888,78812888
-26413,20601,-543825198,-544134213
26582,27060,719741880,719308920
504,16383,8257032,8257032
-26411,24390,-643774050,-644164290
-14018,-13241,185612338,185612338
30478,26784,816322752,816322752
-18147,21978,-398812788,-398834766
-20651,18326,-378450226,-378450226
25587,-2270,-58080220,-58082490
-21680,29545,-640535600,-640535600
3460,-30048,-103966080,-103966080
-27003,9896,-267221688,-267221688
-14360,-20659,296663240,296663240
24820,25502,632959640,632959640
23176,-16672,-386390272,-386390272
-19058,-8223,156713934,156713934
22315,-10438,-232756962,-232923970
-1428,6376,-9104928,-9104928
1219,-11355,-13830390,-13841745
25103,19745,495658735,495658735
28930,19490,563845700,563845700
-10603,30344,-321737432,-321737432
26968,-23419,-631563592,-631563592
1315,21294,27980316,28001610
30568,-3448,-105398464,-105398464
22383,23466,525239478,525239478
-5987,6039,-36149454,-36155493
-1344,-12555,16873920,16873920
-13854,-22380,310052520,310052520
-9940,-22887,227862972,227496780
-7642,1848,-14122416,-14122416
-23680,-24136,571540480,571540480
-14914,19543,-291464302,-291464302
-16478,14557,-239870246,-239870246
-18380,22465,-413266140,-412906700
23742,-22000,-522324000,-522324000
-13392,-16409,219749328,219749328
26659,-3541,-94395978,-94399519
-14214,-6891,97948674,97948674
-29923,-12841,384228402,384241243
15559,-7842,-122013678,-122013678
13228,-19390,-256490920,-256490920
29260,-28148,-823610480,-823610480
-29335,-6931,203320885,203320885
30925,-27976,-865633392,-865157800
-31879,23965,-763980235,-763980235
6696,16329,109077720,109338984
-15909,-11041,175651269,175651269
-8192,-19561,160243712,160243712
-19464,-13553,263795592,263795592
6818,-13598,-92711164,-92711164
-30789,31599,-972901611,-972901611
-11218,8411,-94489174,-94354598
10267,-8141,-83583647,-83583647
-10576,5235,-55365360,-55365360
16739,-18436,-308581768,-308600204
-19665,-16857,331762617,331492905
16656,31947,532109232,532109232
-20653,-245,5060230,5059985
20134,28103,565825802,565825802
-9537,27964,-266692668,-266692668
23115,-32527,-751861605,-751861605
163,26493,4291866,4318359
3978,30490,121289220,121289220
-20548,2361,-48513828,-48513828
-10238,-13774,141018212,141018212
11834,12175,144078950,144078950
-7306,-18095,132202070,132202070
-29505,29628,-874174140,-874174140
6651,15746,104726646,104726646
-26883,13445,-361428490,-361441935
10412,5054,52622248,52622248
-10729,-29217,313469193,313469193
31933,-18924,-604319016,-604300092
-26035,23445,-610367130,-610390575
16434,25459,417985862,418393206
-4828,14103,-68089284,-68089284
25388,5394,136856568,136942872
-26487,32308,-855741996,-855741996
-29679,-29720,882059880,882059880
11540,20467,236189180,236189180
11377,15411,175330947,175330947
-3327,-32188,107089476,107089476
28154,26753,753203962,753203962
-2310,-19267,44506770,44506770
14420,2866,41327720,41327720
1853,17445,32343030,32325585
15944,-8971,-143033624,-143033624
-21171,19447,-411692990,-411712437
-5649,24102,-136152198,-136152198
14250,-22877,-325997250,-325997250
25445,-14184,-360911880,-360911880
-21311,-3910,83326010,83326010
-25926,6839,-177307914,-177307914
-7776,-31036,241335936,241335936
15242,3197,48728674,48728674
22658,-31499,-713704342,-713704342
-20471,7222,-147841562,-147841562
25814,-14984,-387036720,-386796976
9958,-31102,-309713716,-309713716
4560,-6259,-28641184,-28541040
-30506,18071,-550984790,-551273926
9764,17705,172871620,172871620
-31716,6452,-204631632,-204631632
13048,-1956,-25521888,-25521888
-31242,30274,-945820308,-945820308
-32332,-7896,255293472,255293472
-18646,-24427,455856674,455465842
8115,-26097,-211751058,-211777155
687,-28978,-19907886,-19907886
-10615,32510,-345093650,-345093650
6826,456,3112656,3112656
14042,-21531,-302338302,-302338302
26026,28313,736874138,736874138
-30354,-1639,49750206,49750206
4469,6033,26961477,26961477
-9846,2383,-23463018,-23463018
2626,-2757,-7239882,-7239882
-2755,13404,-36914616,-36928020
-1367,-15420,21079140,21079140
26520,-26768,-709887360,-709887360
20541,224,4601408,4601184
31884,3086,98394024,98394024
14343,-6269,-89916267,-89916267
16750,13430,224952500,224952500
-25126,29822,-749307572,-749307572
32442,26539,860978238,860978238
10426,25197,262703922,262703922
-15033,-16157,242888181,242888181
18504,12014,222307056,222307056
23638,7437,175795806,175795806
10872,5281,57415032,57415032
21449,6818,146348370,146239282
-17802,4319,-76886838,-76886838
29931,5506,164800086,164800086
-24314,-8282,201368548,201368548
19458,9229,179577882,179577882
20038,-1616,-32381408,-32381408
10286,10295,105729650,105894370
-5606,-25040,140374240,140374240
4286,-17207,-73749202,-73749202
25636,-14042,-359980712,-359980712
-10619,16009,-169999571,-169999571
26527,13514,358485878,358485878
330,-15227,-5024910,-5024910
24307,24579,597417174,597441753
-8459,12337,-104358683,-104358683
30296,-31395,-951142920,-951142920
32133,7577,243471741,243471741
-26011,-25217,655919387,655919387
-23445,-6826,160035570,160035570
30945,27027,836350515,836350515
-7323,-23673,173357379,173357379
31660,25499,807298340,807298340
-32150,13436,-431967400,-431967400
-13033,-15325,199730725,199730725
-27702,14168,-392255248,-392481936
23692,-29093,-689271356,-689271356
-8944,1105,-9883120,-9883120
-10797,30965,-333864630,-334329105
-4418,-17446,77076428,77076428
-23856,476,-11347840,-11355456
4744,13660,64803040,64803040
-3819,25129,-95967651,-95967651
21775,4034,87840350,87840350
-21988,-25779,566828652,566828652
-31791,-23666,751987150,752365806
32387,26110,845598460,845624570
10056,4521,45463176,45463176
-10720,15041,-161239520,-161239520
-28951,12720,-368256720,-368256720
-8629,23965,-206793985,-206793985
-15347,-24084,369593064,369617148
-31445,-15380,483870180,483624100
-27557,-17229,474779553,474779553
29290,10939,320403310,320403310
-29225,-24471,714773439,715164975
5918,4534,26832212,26832212
-2523,10459,-26388057,-26388057
-26038,-20449,532451062,532451062
-8688,-4062,35290656,35290656
-5441,1715,-9331315,-9331315
4615,21204,97856460,97856460
-19254,-12528,241013664,241214112
7561,28342,214293862,214293862
25453,-31621,-804880934,-804849313
19246,7325,140859750,140976950
8860,25493,225867980,225867980
-22948,-1082,24829736,24829736
-8911,26592,-237386784,-236961312
-707,25686,-18134316,-18160002
17166,20384,349911744,349911744
-9953,30258,-301157874,-301157874
-17613,-28155,496372650,495894015
-30535,3317,-101284595,-101284595
29991,28948,868179468,868179468
6536,-15563,-101719768,-101719768
23179,-7084,-164200036,-164200036
21202,-3379,-71695622,-71641558
6957,-22358,-155209236,-155544606
-15776,-17048,268949248,268949248
8054,15706,126496124,126496124
-19309,-2044,39469640,39467596
-27512,-9286,255476432,255476432
14051,17824,250427200,250445024
26343,31861,839314323,839314323
4968,-804,-3994272,-3994272
16388,-7964,-130514032,-130514032
-10375,15787,-163790125,-163790125
-29059,-32139,933895062,933927201
-13046,-7705,100519430,100519430
32374,-24685,-799152190,-799152190
976,-31503,-31250976,-30746928
-813,12555,-10018890,-10207215
16589,-32235,-535294410,-534746415
-20036,-2971,59526956,59526956
5723,-1293,-7399839,-7399839
2611,25893,67166442,67606623
-12216,-15201,185695416,185695416
13858,-16268,-225441944,-225441944
31016,32682,1013142000,1013664912
8108,34,275672,275672
-9375,-31525,295546875,295546875
28198,-6789,-191436222,-191436222
-31713,-3133,99356829,99356829
-27518,-6677,183737686,183737686
-15946,-23064,367778544,367778544
-18281,16095,-294232695,-294232695
-25959,14019,-363919221,-363919221
-13309,-4119,54823890,54819771
-7827,575,-4499950,-4500525
31005,-20589,-638382534,-638361945
7265,10498,76267970,76267970
10680,-291,-3107880,-3107880
-25255,-32480,820282400,820282400
2329,5857,13640953,13640953
27143,-22132,-600728876,-600728876
2041,-2156,-4400396,-4400396
21129,-541,-11430789,-11430789
-13081,22035,-288239835,-288239835
-7517,-26144,196550592,196524448
-14111,-19325,272695075,272695075
25907,22821,590835690,591223647
9604,19700,189198800,189198800
-6933,-9842,68234586,68234586
-12896,6713,-86570848,-86570848
12540,29656,371886240,371886240
28305,-9411,-266378355,-266378355
-11345,18359,-208282855,-208282855
29742,1722,51188172,51215724
5797,11314,65587258,65587258
2737,-8486,-23226182,-23226182
2997,-15767,-47253699,-47253699
8030,23475,188504250,188504250
31512,25725,810646200,810646200
23123,14608,337766176,337780784
-4366,12259,-53522794,-53522794
11600,-2158,-25032800,-25032800
-18482,-572,10562552,10571704
-16689,-13179,219733467,219944331
-8408,27570,-232249680,-231808560
-954,-18562,17708148,17708148
11934,-11677,-139353318,-139353318
-27155,29733,-807369882,-807399615
14814,21933,324915462,324915462
-3624,-32723,118588152,118588152
17128,-14218,-243525904,-243525904
15816,5358,84827856,84742128
23998,-13096,-314277808,-314277808
26242,12700,333273400,333273400
20509,-17368,-356217680,-356200312
6924,-29551,-204611124,-204611124
-21171,-19422,411163740,411183162
-15972,-22620,361286640,361286640
-17491,-28189,493025610,493053799
-30304,-17666,535350464,535350464
-30969,-5375,166458375,166458375
23978,-14990,-359430220,-359430220
-8624,8796,-75856704,-75856704
-5213,-32571,169825194,169792623
19676,20983,412861508,412861508
-25328,27103,-686464784,-686464784
7858,21638,170031404,170031404
-24365,-17307,421425450,421685055
24328,-14613,-355505064,-355505064
-8409,29863,-251117967,-251117967
-9856,1373,-13532288,-13532288
2127,20076,42701652,42701652
6735,11115,74859525,74859525
-31316,-14723,461065468,461065468
28365,5529,156924078,156830085
-32072,6273,-201187656,-201187656
-7782,23754,-184853628,-184853628
-4458,16391,-73071078,-73071078
16100,25400,408940000,408940000
28855,-1203,-34712565,-34712565
4847,15905,77091535,77091535
30792,-15440,-475428480,-475428480
-22418,-12044,270002392,270002392
13279,-11459,-152164061,-152164061
4046,-20437,-83015094,-82688102
-30683,10849,-332879867,-332879867
4096,15755,64532480,64532480
10221,-32212,-329271064,-329238852
14059,-28410,-399416190,-399416190
31103,22811,709490533,709490533
-12027,-30478,366558906,366558906
-21391,-5652,120901932,120901932
-5303,-16430,87128290,87128290
-20751,12136,-251834136,-251834136
19463,-27805,-541168715,-541168715
9930,-6745,-67085770,-66977850
-30538,7213,-220270594,-220270594
-31221,-30025,937410525,937410525
-7075,15434,-109180116,-109195550
-2927,23086,-67572722,-67572722
29094,-29799,-866972106,-866972106
24939,20114,501623046,501623046
-2250,25882,-58648612,-58234500
29779,9497,282801666,282811163
1131,-6478,-7326618,-7326618
-24790,22961,-569570566,-569203190
-7167,-4619,33104373,33104373
2236,9936,22216896,22216896
-23595,4180,-98560220,-98627100
-24652,-29704,732263008,732263008
3132,-19905,-62342460,-62342460
3604,16757,60392228,60392228
-21208,-5482,116349968,116262256
-15622,-15033,234845526,234845526
-12135,-26357,319842195,319842195
-6617,20648,-136627816,-136627816
-31876,21933,-699136308,-699136308
26625,-7369,-196199625,-196199625
-28783,32107,-924135781,-924135781
-3453,14382,-49675428,-49661046
-32142,11429,-367350918,-367350918
-3365,-13396,45077540,45077540
-22199,16545,-367282455,-367282455
-27871,-10375,289161625,289161625
3158,20998,66311684,66311684
-16650,22608,-376423200,-376423200
31966,-15831,-506053746,-506053746
9570,2576,24652320,24652320
-31853,-22448,715058592,715036144
12240,27879,341685024,341238960
27923,-6738,-188138436,-188145174
2421,-18734,-45355014,-45355014
17300,3673,63542900,63542900
-24567,-6009,147623103,147623103
-10664,-31532,336257248,336257248
-24550,-17885,439076750,439076750
-20741,25487,-528625867,-528625867
30426,-21584,-656714784,-656714784
6712,-32022,-214931664,-214931664
19651,-2836,-55727400,-55730236
10045,-31722,-318679212,-318647490
4066,-27325,-111103450,-111103450
-25566,-15754,402766764,402766764
27165,18057,490536462,490518405
2463,22212,54708156,54708156
-13474,-31657,426546418,426546418
-18538,7848,-145486224,-145486224
23785,-28788,-684722580,-684722580
-19059,-18171,346302918,346321089
2234,23792,53151328,53151328
-12884,31911,-411141324,-411141324
-32440,-20637,669464280,669464280
-29607,-30570,905085990,905085990
11139,-614,-6838732,-6839346
15878,-18753,-297760134,-297760134
13915,-31517,-438559055,-438559055
-4524,-22745,102898380,102898380
-28484,17372,-494824048,-494824048
27412,-19599,-537247788,-537247788
-8125,-3670,29822420,29818750
15689,-2602,-40822778,-40822778
-26992,3984,-107536128,-107536128
-19518,19042,-371661756,-371661756
-8568,-11155,95576040,95576040
-10662,21139,-225384018,-225384018
-23964,17177,-411629628,-411629628
29828,25899,772515372,772515372
-28964,4117,-119244788,-119244788
6966,-24742,-171956900,-172352772
3917,-17281,-67706958,-67689677
5055,-9723,-49149765,-49149765
20537,-31791,-652891767,-652891767
26810,-18089,-484966090,-484966090
16608,24413,405451104,405451104
-5226,-28067,146678142,146678142
-31124,3573,-111206052,-111206052
8937,-31775,-283973175,-283973175
-27545,1986,-54704370,-54704370
24338,26429,643229002,643229002
-28176,-29244,823978944,823978944
-22969,-9381,215472189,215472189
27248,-26655,-726295440,-726295440
-13136,15775,-207220400,-207220400
-13258,-7658,101652292,101529764
22164,-23567,-522338988,-522338988
9415,-4438,-41783770,-41783770
-27574,-4452,122759448,122759448
-25529,-3357,85700853,85700853
-27928,-17861,498822008,498822008
8388,-5311,-44548668,-44548668
6757,25463,172053491,172053491
24518,-26718,-655071924,-655071924
-18131,440,-7984240,-7977640
-15875,29015,-460584110,-460613125
-18217,29588,-538531188,-539004596
29268,-19815,-579945420,-579945420
10491,21806,228766746,228766746
25438,23645,601481510,601481510
-11561,572,-6603740,-6612892
15187,9980,151556280,151566260
17872,-26389,-472046432,-471624208
26775,-28768,-770263200,-770263200
-14236,-3497,49783292,49783292
5638,-11781,-66421278,-66421278
27312,-21280,-581199360,-581199360
12786,-5831,-74555166,-74555166
-1772,8692,-15402224,-15402224
25626,-27997,-717451122,-717451122
-740,28326,-20961240,-20961240
7301,18925,138171425,138171425
-15301,28600,-437608600,-437608600
-31612,19115,-604263380,-604263380
23408,-16554,-387496032,-387496032
-30011,-28195,846160145,846160145
-30087,-17869,537624603,537624603
-10043,-10221,102649503,102649503
-7526,32589,-245264814,-245264814
-8838,-25059,221471442,221471442
-21341,-6393,136439406,136433013
-16241,8117,-131828197,-131828197
-2759,-28725,79252275,79252275
28943,21809,631217887,631217887
-30705,-11778,361643490,361643490
-25658,-862,22117196,22117196
-3563,-13203,47042289,47042289
-22199,-28065,623014935,623014935
-32704,23540,-769852160,-769852160
-14109,20594,-290581340,-290560746
15869,6291,99838170,99831879
-7337,13798,-101235926,-101235926
-3090,25513,-78835170,-78835170
-22088,-926,20453488,20453488
12031,21656,260543336,260543336
-32697,8214,-268573158,-268573158
16244,-13712,-222737728,-222737728
-25964,-8347,216721508,216721508
12036,24824,298781664,298781664
-7721,13131,-101174355,-101384451
-14182,28857,-409249974,-409249974
449,-10496,-4712704,-4712704
-26162,6985,-182629810,-182741570
26026,19131,497903406,497903406
-5185,13961,-72387785,-72387785
15215,-14051,-213785965,-213785965
-13235,25373,-335786282,-335811655
27867,18999,529445133,529445133
2149,-1087,-2335963,-2335963
-22544,-29018,654181792,654181792
11616,6850,79569600,79569600
21996,4280,94142880,94142880
-31971,-25008,799505760,799530768
-23459,3349,-78560842,-78564191
6635,9181,60915935,60915935
-31969,32737,-1046569153,-1046569153
-18736,67,-1254240,-1255312
-26725,8919,-238360275,-238360275
-5034,23021,-115887714,-115887714
20772,29260,607788720,607788720
1898,946,1795508,1795508
-8771,-20845,182810650,182831495
3942,-25433,-100256886,-100256886
9265,-12602,-116555898,-116757530
-11801,-32111,378941911,378941911
-10810,-27820,300734200,300734200
-9608,-12230,117505840,117505840
23407,29287,685520809,685520809
30652,25182,771878664,771878664
-8245,-21110,173714190,174051950
-20195,-10906,220235764,220246670
21202,15750,334183500,333931500
22437,-32338,-725567706,-725567706
24443,-8969,-219229267,-219229267
-3564,-30845,109931580,109931580
28489,3472,98913808,98913808
-11318,-16480,186256960,186520640
-20741,1397,-28975177,-28975177
420,-14759,-6198780,-6198780
3410,-14910,-50843100,-50843100
18770,-1238,-23237260,-23237260
12847,1177,15102087,15120919
14683,30695,450694685,450694685
-28689,17087,-490208943,-490208943
6983,5703,39824049,39824049
19033,-17858,-339891314,-339891314
-1244,30713,-38206972,-38206972
21493,26883,577796319,577796319
-22811,-3834,87457374,87457374
21536,2539,54679904,54679904
-22074,-23122,510395028,510395028
-17471,5185,-90587135,-90587135
19779,27261,539168058,539195319
-19987,-13031,260437566,260450597
-24388,-7980,194616240,194616240
9550,10642,101631100,101631100
28767,25491,733299597,733299597
-16203,-6564,106356492,106356492
17778,3368,59876304,59876304
-3423,-31595,108149685,108149685
28043,-17487,-490387941,-490387941
-6889,15206,-104754134,-104754134
-2592,2418,-6267456,-6267456
-32092,1373,-44062316,-44062316
-23245,20816,-484221792,-483867920
31456,-23564,-741229184,-741229184
3715,-19830,-73648620,-73668450
13905,-28850,-401159250,-401159250
30732,1644,50523408,50523408
-7439,912,-6784368,-6784368
-3142,-5583,17541786,17541786
27725,-300,-8317800,-8317500
18333,-17715,-324786810,-324769095
-32388,14905,-482743140,-482743140
640,-27693,-17723520,-17723520
-31019,13812,-428213436,-428434428
28718,20026,574786252,575106668
-20818,10733,-223439594,-223439594
-25463,-30425,774711775,774711775
-7661,5068,-38831016,-38825948
21515,-24441,-525848115,-525848115
-11859,-20725,245757050,245777775
9145,-20823,-190426335,-190426335
-7470,30433,-226847582,-227334510
21560,-27771,-598742760,-598742760
18428,-21601,-398063228,-398063228
